epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,1499.7,1.32399,0.91034,0.90162,0.423,0.33395,0.32766,0.18872,1.34074,0.97602,0.89961,0.0025255,0.0025255,0.0025255
153,1509.3,1.31424,0.90343,0.89933,0.42636,0.33437,0.33129,0.1929,1.31438,0.96164,0.89697,0.002476,0.002476,0.002476
154,1518.96,1.31278,0.90108,0.90024,0.43354,0.32581,0.32679,0.19107,1.31743,0.97199,0.8973,0.0024265,0.0024265,0.0024265
155,1527.92,1.303,0.89491,0.90007,0.43227,0.32685,0.32785,0.19065,1.31768,0.96865,0.89723,0.002377,0.002377,0.002377
156,1537.18,1.31589,0.90543,0.89943,0.43462,0.33077,0.32878,0.19139,1.31899,0.97311,0.89785,0.0023275,0.0023275,0.0023275
157,1546.35,1.30037,0.89112,0.9004,0.43872,0.33424,0.33118,0.19239,1.31414,0.96464,0.896,0.002278,0.002278,0.002278
158,1555.53,1.29773,0.89196,0.90199,0.42458,0.33392,0.32943,0.19169,1.31867,0.96611,0.89667,0.0022285,0.0022285,0.0022285
159,1564.76,1.30356,0.88453,0.89609,0.4308,0.33375,0.33308,0.19205,1.31901,0.96277,0.89806,0.002179,0.002179,0.002179
160,1573.97,1.29346,0.87863,0.89506,0.4298,0.3365,0.33035,0.19005,1.32209,0.97142,0.89842,0.0021295,0.0021295,0.0021295
161,1584.05,1.30527,0.89699,0.90172,0.42627,0.33499,0.32709,0.18948,1.32086,0.97669,0.89909,0.00208,0.00208,0.00208
162,1592.57,1.31499,0.89969,0.89838,0.44015,0.33352,0.33166,0.19236,1.31598,0.96433,0.89746,0.0020305,0.0020305,0.0020305
163,1601.45,1.30784,0.88827,0.90046,0.42544,0.34312,0.33395,0.19461,1.31337,0.961,0.89619,0.001981,0.001981,0.001981
164,1610.6,1.30003,0.88982,0.89704,0.44542,0.33375,0.33312,0.19343,1.31164,0.95721,0.89554,0.0019315,0.0019315,0.0019315
165,1619.76,1.31082,0.88719,0.89997,0.43491,0.33684,0.33214,0.19277,1.31668,0.96593,0.89759,0.001882,0.001882,0.001882
166,1629.44,1.30018,0.88931,0.89916,0.43458,0.33406,0.32989,0.19164,1.31819,0.96909,0.89766,0.0018325,0.0018325,0.0018325
167,1639.41,1.30323,0.89588,0.89988,0.45229,0.32566,0.3333,0.19335,1.31411,0.96494,0.89734,0.001783,0.001783,0.001783
168,1648.97,1.31848,0.90815,0.90206,0.43682,0.33783,0.33534,0.19424,1.31366,0.96299,0.89791,0.0017335,0.0017335,0.0017335
169,1657.9,1.31864,0.9012,0.90378,0.43381,0.3351,0.3324,0.19254,1.31708,0.96769,0.89707,0.001684,0.001684,0.001684
170,1667.17,1.30421,0.88994,0.89947,0.44449,0.33048,0.33346,0.1929,1.31357,0.96058,0.89712,0.0016345,0.0016345,0.0016345
171,1676.4,1.28873,0.88074,0.89439,0.44764,0.33518,0.33605,0.19498,1.3128,0.9596,0.89679,0.001585,0.001585,0.001585
172,1685.99,1.27156,0.86862,0.8939,0.45539,0.32806,0.33285,0.19439,1.31697,0.96126,0.89719,0.0015355,0.0015355,0.0015355
173,1695.34,1.31549,0.89165,0.89793,0.43791,0.33634,0.33389,0.19384,1.30969,0.96079,0.89622,0.001486,0.001486,0.001486
174,1704.86,1.29334,0.87757,0.89595,0.44172,0.33307,0.33276,0.19283,1.31385,0.9618,0.89728,0.0014365,0.0014365,0.0014365
175,1714.65,1.27981,0.8755,0.89881,0.4342,0.33798,0.33392,0.19366,1.31423,0.95963,0.89678,0.001387,0.001387,0.001387
176,1724.74,1.2849,0.87291,0.8944,0.44026,0.33811,0.33382,0.19425,1.31056,0.95712,0.895,0.0013375,0.0013375,0.0013375
177,1734.09,1.29263,0.87893,0.89882,0.43908,0.33456,0.33277,0.19274,1.31328,0.96204,0.89581,0.001288,0.001288,0.001288
178,1744.03,1.29594,0.87844,0.89862,0.44582,0.34015,0.33645,0.19454,1.31112,0.95749,0.89597,0.0012385,0.0012385,0.0012385
179,1753.57,1.28836,0.877,0.89669,0.43434,0.33806,0.3362,0.19534,1.31521,0.95986,0.89662,0.001189,0.001189,0.001189
180,1763.73,1.29439,0.87484,0.90121,0.43998,0.33931,0.33729,0.19632,1.3119,0.95487,0.89551,0.0011395,0.0011395,0.0011395
181,1773.49,1.29508,0.88392,0.89845,0.43445,0.33993,0.33561,0.19529,1.31306,0.95698,0.89577,0.00109,0.00109,0.00109
182,1783.28,1.26933,0.86685,0.89338,0.43342,0.34171,0.33443,0.1947,1.31017,0.95844,0.89527,0.0010405,0.0010405,0.0010405
183,1792.78,1.29665,0.88314,0.89833,0.43548,0.34158,0.33717,0.19591,1.30875,0.95709,0.89522,0.000991,0.000991,0.000991
184,1802.63,1.308,0.88122,0.89711,0.43571,0.34106,0.33713,0.19536,1.30983,0.957,0.89561,0.0009415,0.0009415,0.0009415
185,1811.98,1.28737,0.86719,0.89659,0.43541,0.33877,0.33562,0.19446,1.31228,0.95957,0.89591,0.000892,0.000892,0.000892
