epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,6043.37,1.33527,0.82429,1.02289,0.52548,0.3888,0.41565,0.22796,1.28051,0.74127,1.00152,0.0060895,0.0060895,0.0060895
81,6117.15,1.32944,0.82358,1.0212,0.52487,0.38986,0.41593,0.22773,1.28009,0.74085,1.00099,0.00604,0.00604,0.00604
82,6187.77,1.3294,0.8225,1.02087,0.53005,0.38658,0.41623,0.22831,1.27947,0.73972,1.00028,0.0059905,0.0059905,0.0059905
83,6262.52,1.33043,0.82357,1.01953,0.53392,0.38876,0.41765,0.2293,1.27882,0.73906,0.9998,0.005941,0.005941,0.005941
84,6337.73,1.32821,0.82177,1.02037,0.53039,0.39014,0.41798,0.22987,1.27854,0.73856,0.99934,0.0058915,0.0058915,0.0058915
85,6411.49,1.3261,0.82116,1.01935,0.52829,0.39319,0.41872,0.22976,1.2783,0.73811,0.99907,0.005842,0.005842,0.005842
86,6482.14,1.32692,0.82193,1.0201,0.5294,0.39378,0.41942,0.23035,1.27724,0.73724,0.99851,0.0057925,0.0057925,0.0057925
87,6554.12,1.32454,0.81948,1.01698,0.52484,0.39707,0.41929,0.2309,1.27702,0.73683,0.99809,0.005743,0.005743,0.005743
88,6623.5,1.3332,0.82417,1.02023,0.53033,0.39203,0.41872,0.23093,1.27666,0.73611,0.99771,0.0056935,0.0056935,0.0056935
89,6694.48,1.32588,0.81884,1.01532,0.53603,0.39109,0.42036,0.23101,1.27626,0.73555,0.9974,0.005644,0.005644,0.005644
90,6765.2,1.32304,0.81644,1.01502,0.5326,0.39268,0.42095,0.23121,1.27566,0.73515,0.99693,0.0055945,0.0055945,0.0055945
91,6835.06,1.32047,0.81329,1.01513,0.53118,0.39465,0.42201,0.23156,1.2755,0.73466,0.99666,0.005545,0.005545,0.005545
92,6906.15,1.32647,0.81916,1.01653,0.53285,0.3933,0.42191,0.23154,1.27507,0.734,0.99629,0.0054955,0.0054955,0.0054955
93,6978.89,1.32068,0.81698,1.01623,0.5321,0.39442,0.42232,0.23205,1.2747,0.73377,0.99602,0.005446,0.005446,0.005446
94,7064.04,1.32289,0.81428,1.01535,0.53635,0.39416,0.42311,0.23234,1.27449,0.73329,0.99583,0.0053965,0.0053965,0.0053965
95,7135.68,1.32453,0.81413,1.01679,0.53679,0.39314,0.42329,0.23262,1.27429,0.73284,0.99555,0.005347,0.005347,0.005347
96,7204.92,1.32272,0.81586,1.0155,0.53415,0.39433,0.42396,0.2328,1.27368,0.73217,0.99525,0.0052975,0.0052975,0.0052975
97,7282.99,1.32461,0.8154,1.015,0.54187,0.39403,0.42535,0.2332,1.27311,0.73156,0.99488,0.005248,0.005248,0.005248
98,7355.11,1.32183,0.81287,1.01325,0.54251,0.39351,0.425,0.23329,1.27277,0.73125,0.99458,0.0051985,0.0051985,0.0051985
99,7428.83,1.31724,0.81018,1.0124,0.54163,0.39341,0.4258,0.23367,1.27229,0.73073,0.99412,0.005149,0.005149,0.005149
100,7501.02,1.3149,0.81114,1.01265,0.54474,0.38964,0.42424,0.23379,1.27165,0.73032,0.99397,0.0050995,0.0050995,0.0050995
101,7574.8,1.32195,0.81101,1.01279,0.54583,0.39214,0.42481,0.2342,1.2715,0.73007,0.99375,0.00505,0.00505,0.00505
102,7644.21,1.3128,0.80731,1.01219,0.54308,0.39204,0.42456,0.23428,1.27125,0.72973,0.99367,0.0050005,0.0050005,0.0050005
103,7714.6,1.31568,0.80742,1.01123,0.54548,0.3931,0.4248,0.2343,1.27104,0.72932,0.99341,0.004951,0.004951,0.004951
104,7784.68,1.31479,0.80722,1.01105,0.55185,0.39335,0.42651,0.23477,1.2708,0.72886,0.99318,0.0049015,0.0049015,0.0049015
105,7854.54,1.31517,0.80674,1.01,0.55277,0.3938,0.42624,0.23473,1.27042,0.72825,0.99292,0.004852,0.004852,0.004852
106,7924.6,1.31367,0.80564,1.00979,0.55247,0.39384,0.42722,0.23488,1.2702,0.72788,0.99273,0.0048025,0.0048025,0.0048025
107,7995.44,1.31596,0.80768,1.01188,0.55383,0.39409,0.42801,0.23512,1.26997,0.72756,0.99254,0.004753,0.004753,0.004753
108,8066.05,1.31263,0.80488,1.01101,0.55477,0.3933,0.42816,0.2356,1.2695,0.72728,0.9923,0.0047035,0.0047035,0.0047035
109,8137.12,1.31282,0.80361,1.00998,0.55652,0.39156,0.42851,0.23587,1.2692,0.72694,0.99214,0.004654,0.004654,0.004654
110,8207.96,1.30612,0.80053,1.00863,0.55642,0.39032,0.4283,0.236,1.26897,0.72671,0.99203,0.0046045,0.0046045,0.0046045
111,8278.85,1.31018,0.80553,1.00656,0.55507,0.39144,0.42839,0.23614,1.26878,0.72647,0.99186,0.004555,0.004555,0.004555
112,8355.63,1.30862,0.80034,1.00888,0.5483,0.39423,0.42878,0.23613,1.26842,0.72621,0.99165,0.0045055,0.0045055,0.0045055
113,8425.26,1.30655,0.79823,1.00568,0.54861,0.39564,0.4295,0.23639,1.26821,0.72591,0.99157,0.004456,0.004456,0.004456
114,8493.69,1.31049,0.79814,1.00859,0.55064,0.39503,0.42988,0.23649,1.26815,0.72575,0.99139,0.0044065,0.0044065,0.0044065
115,8579.54,1.30704,0.802,1.0054,0.55322,0.39323,0.42992,0.23665,1.26793,0.72551,0.9912,0.004357,0.004357,0.004357
116,8652.7,1.3016,0.79612,1.0059,0.55097,0.39309,0.4297,0.23676,1.26762,0.72502,0.99102,0.0043075,0.0043075,0.0043075
117,78.8224,1.29956,0.79,1.00472,0.55046,0.39438,0.42986,0.23697,1.26743,0.72506,0.99093,0.004258,0.004258,0.004258
118,157.071,1.30442,0.798,1.00688,0.5504,0.39467,0.43005,0.23706,1.26732,0.72486,0.99085,0.0042085,0.0042085,0.0042085
119,234.06,1.30603,0.79688,1.00624,0.5521,0.39462,0.43071,0.23728,1.26709,0.72463,0.99073,0.004159,0.004159,0.004159
120,309.305,1.30529,0.7986,1.00563,0.55093,0.39472,0.43062,0.23735,1.26697,0.72448,0.99062,0.0041095,0.0041095,0.0041095
121,385.661,1.29955,0.79381,1.00253,0.55111,0.39453,0.43098,0.23731,1.26693,0.72422,0.99051,0.00406,0.00406,0.00406
122,461.19,1.30413,0.79764,1.00541,0.55106,0.39442,0.43101,0.2373,1.26675,0.7241,0.99038,0.0040105,0.0040105,0.0040105
123,534.757,1.3021,0.79346,1.0037,0.54956,0.39409,0.43075,0.23735,1.26665,0.72396,0.9903,0.003961,0.003961,0.003961
124,610.799,1.30088,0.79227,1.00436,0.5513,0.3936,0.43101,0.23745,1.26643,0.72371,0.99015,0.0039115,0.0039115,0.0039115
125,687.507,1.30196,0.79527,1.00379,0.55474,0.39251,0.43176,0.23761,1.26641,0.72356,0.99009,0.003862,0.003862,0.003862
126,766.309,1.30057,0.79357,1.00341,0.55577,0.39323,0.43214,0.23782,1.26613,0.72337,0.98996,0.0038125,0.0038125,0.0038125
127,842.64,1.30336,0.79551,1.00472,0.55755,0.39267,0.43212,0.23784,1.26604,0.72325,0.98987,0.003763,0.003763,0.003763
128,925.227,1.29875,0.79318,1.00439,0.55675,0.39222,0.43229,0.23807,1.26579,0.7232,0.98976,0.0037135,0.0037135,0.0037135
129,1006.71,1.30084,0.79303,1.00495,0.55826,0.39172,0.43224,0.23799,1.26571,0.72296,0.98968,0.003664,0.003664,0.003664
130,1089.32,1.2957,0.79044,1.00498,0.55747,0.39244,0.4326,0.23834,1.26558,0.72279,0.98961,0.0036145,0.0036145,0.0036145
131,1172.5,1.29186,0.78449,1.0021,0.55637,0.39199,0.43266,0.2385,1.26547,0.72264,0.98951,0.003565,0.003565,0.003565
132,1249,1.29702,0.7861,1.00089,0.55597,0.39242,0.43268,0.23846,1.26533,0.72241,0.98939,0.0035155,0.0035155,0.0035155
133,1322.96,1.29942,0.78737,0.99997,0.55401,0.39326,0.43259,0.23845,1.26511,0.72219,0.98925,0.003466,0.003466,0.003466
134,1397.87,1.29626,0.78664,1.00174,0.55434,0.39348,0.43282,0.23861,1.26503,0.72208,0.98919,0.0034165,0.0034165,0.0034165
135,1471.22,1.29859,0.78823,1.00156,0.55486,0.39361,0.4331,0.23863,1.26496,0.72196,0.98911,0.003367,0.003367,0.003367
136,1543.46,1.29047,0.78557,0.9998,0.55545,0.39383,0.43405,0.23888,1.26477,0.72183,0.98897,0.0033175,0.0033175,0.0033175
137,1614.84,1.28928,0.781,0.99942,0.55355,0.39476,0.43424,0.23895,1.26465,0.7217,0.98887,0.003268,0.003268,0.003268
138,1686.72,1.29445,0.78272,1.00099,0.55563,0.394,0.43437,0.23889,1.26453,0.72152,0.98878,0.0032185,0.0032185,0.0032185
139,1761.03,1.28981,0.78207,0.99954,0.55383,0.3947,0.43449,0.239,1.26446,0.72139,0.98869,0.003169,0.003169,0.003169
140,1835.06,1.29308,0.78163,0.99929,0.55326,0.39483,0.43394,0.23905,1.26433,0.72134,0.98858,0.0031195,0.0031195,0.0031195
141,1909.06,1.2969,0.78586,1.00048,0.55526,0.39392,0.4339,0.23925,1.2643,0.72126,0.98852,0.00307,0.00307,0.00307
142,1981.86,1.29043,0.78165,0.99858,0.5526,0.39493,0.43414,0.23928,1.26417,0.7211,0.98841,0.0030205,0.0030205,0.0030205
143,2057.01,1.28065,0.77604,0.99629,0.55335,0.39485,0.43431,0.23929,1.26408,0.72103,0.98837,0.002971,0.002971,0.002971
144,2131.01,1.28404,0.7768,0.99699,0.5517,0.39534,0.4344,0.23926,1.26398,0.72093,0.98827,0.0029215,0.0029215,0.0029215
