epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,1130.08,1.384,0.96045,0.91638,0.39539,0.31466,0.30088,0.17359,1.36637,1.03088,0.91252,0.0078022,0.0078022,0.0078022
113,1139.29,1.3669,0.9515,0.91508,0.4086,0.30414,0.29838,0.17048,1.38122,1.02851,0.91264,0.0077824,0.0077824,0.0077824
114,1148.62,1.39663,0.97047,0.91852,0.40288,0.31475,0.30198,0.17273,1.36852,1.03049,0.91402,0.0077626,0.0077626,0.0077626
115,1157.62,1.39008,0.96012,0.9207,0.40454,0.30726,0.30018,0.17188,1.39261,1.03218,0.91555,0.0077428,0.0077428,0.0077428
116,1166.61,1.37392,0.94629,0.91395,0.41548,0.31212,0.30683,0.17577,1.36442,1.02654,0.91205,0.007723,0.007723,0.007723
117,1175.42,1.37514,0.9442,0.91554,0.41738,0.31616,0.3088,0.17607,1.3637,1.02816,0.91395,0.0077032,0.0077032,0.0077032
118,1184.17,1.37915,0.95252,0.91616,0.39916,0.31048,0.3012,0.17088,1.37186,1.0427,0.91447,0.0076834,0.0076834,0.0076834
119,1193.18,1.37249,0.95293,0.91468,0.4115,0.30635,0.30286,0.17342,1.38687,1.03137,0.91589,0.0076636,0.0076636,0.0076636
120,1201.83,1.37502,0.95577,0.91554,0.41006,0.32427,0.30584,0.17427,1.36986,1.03802,0.91234,0.0076438,0.0076438,0.0076438
121,1249.6,1.38848,0.96091,0.91828,0.41273,0.30434,0.30188,0.17354,1.3659,1.02608,0.9121,0.007624,0.007624,0.007624
122,1258.51,1.37749,0.95183,0.92149,0.42202,0.28979,0.29296,0.16789,1.38833,1.03726,0.91557,0.0076042,0.0076042,0.0076042
123,1267.36,1.37396,0.95466,0.91663,0.39875,0.30826,0.29877,0.172,1.36089,1.03092,0.91333,0.0075844,0.0075844,0.0075844
124,1276.51,1.38314,0.9571,0.91543,0.41138,0.31451,0.30095,0.17234,1.3698,1.03187,0.91309,0.0075646,0.0075646,0.0075646
125,1285.33,1.39834,0.96252,0.91445,0.40391,0.31546,0.3049,0.17419,1.36782,1.01988,0.91161,0.0075448,0.0075448,0.0075448
126,1294.3,1.38207,0.95272,0.91616,0.41444,0.31213,0.30406,0.17453,1.36784,1.02747,0.9122,0.007525,0.007525,0.007525
127,1303.45,1.37348,0.95507,0.91177,0.41315,0.31226,0.30676,0.17561,1.34953,1.01597,0.90831,0.0075052,0.0075052,0.0075052
128,1312.76,1.37151,0.94372,0.91463,0.42474,0.30294,0.29976,0.17143,1.38044,1.06272,0.91715,0.0074854,0.0074854,0.0074854
129,1321.58,1.3664,0.9465,0.91559,0.40721,0.31371,0.30528,0.17409,1.36607,1.02643,0.91276,0.0074656,0.0074656,0.0074656
130,1330.52,1.37449,0.94778,0.91572,0.41579,0.31021,0.30317,0.17483,1.36118,1.03341,0.91101,0.0074458,0.0074458,0.0074458
131,1339.2,1.37754,0.95209,0.91603,0.42103,0.30175,0.30745,0.17686,1.36265,1.02882,0.91007,0.007426,0.007426,0.007426
132,1348.03,1.35795,0.94176,0.91286,0.40023,0.31144,0.29906,0.17056,1.36025,1.03159,0.90774,0.0074062,0.0074062,0.0074062
133,1356.7,1.38087,0.95066,0.91539,0.4077,0.32019,0.30617,0.1764,1.35564,1.02139,0.90887,0.0073864,0.0073864,0.0073864
134,1365.57,1.37777,0.94727,0.91692,0.41944,0.30884,0.30541,0.17516,1.35622,1.02432,0.90767,0.0073666,0.0073666,0.0073666
135,1374.54,1.36226,0.94404,0.91624,0.41158,0.31298,0.30576,0.17274,1.39336,1.02928,0.91789,0.0073468,0.0073468,0.0073468
136,1415.07,1.38215,0.95339,0.91703,0.3953,0.3111,0.29931,0.17136,1.36619,1.0385,0.9149,0.007327,0.007327,0.007327
137,1424.26,1.37484,0.95315,0.91519,0.41793,0.31269,0.30454,0.17439,1.36963,1.02232,0.91003,0.0073072,0.0073072,0.0073072
138,1433.32,1.36662,0.94222,0.91553,0.41715,0.31068,0.30491,0.17522,1.35448,1.03389,0.90853,0.0072874,0.0072874,0.0072874
139,1442.55,1.37135,0.93973,0.91248,0.4153,0.31951,0.31397,0.17908,1.35125,1.0212,0.90981,0.0072676,0.0072676,0.0072676
140,1451.62,1.37009,0.94421,0.91492,0.43084,0.31082,0.31115,0.17803,1.35495,1.02836,0.90792,0.0072478,0.0072478,0.0072478
141,1460.83,1.39722,0.9546,0.91972,0.41679,0.31781,0.30796,0.17656,1.36421,1.01876,0.90745,0.007228,0.007228,0.007228
142,1469.82,1.35209,0.92337,0.91263,0.41635,0.31389,0.30815,0.17499,1.3614,1.03973,0.90993,0.0072082,0.0072082,0.0072082
143,1478.55,1.373,0.94177,0.9153,0.41536,0.31325,0.30899,0.17661,1.36035,1.01621,0.91103,0.0071884,0.0071884,0.0071884
144,1487.32,1.36965,0.93319,0.90888,0.43636,0.31296,0.31441,0.18099,1.34625,1.00895,0.9073,0.0071686,0.0071686,0.0071686
145,1496.7,1.36329,0.93263,0.91246,0.41509,0.31768,0.30876,0.17567,1.34888,1.0253,0.9086,0.0071488,0.0071488,0.0071488
146,1505.31,1.35155,0.92486,0.91222,0.41717,0.3221,0.31267,0.1794,1.35674,1.0159,0.91019,0.007129,0.007129,0.007129
147,1514.26,1.34924,0.93239,0.9119,0.41552,0.3142,0.31106,0.17823,1.35831,1.00798,0.90905,0.0071092,0.0071092,0.0071092
148,1523.06,1.35588,0.93806,0.91079,0.4281,0.31802,0.31492,0.18068,1.35997,1.01403,0.90784,0.0070894,0.0070894,0.0070894
149,1532.47,1.3714,0.93982,0.91269,0.42546,0.32195,0.31704,0.1801,1.35369,1.00441,0.90844,0.0070696,0.0070696,0.0070696
150,1541.21,1.36252,0.92768,0.91137,0.39225,0.31708,0.30187,0.17339,1.35792,1.04246,0.90879,0.0070498,0.0070498,0.0070498
151,1550.03,1.37759,0.92934,0.91201,0.41637,0.31978,0.3107,0.17858,1.34635,1.01032,0.90755,0.00703,0.00703,0.00703
152,1558.71,1.3664,0.9377,0.91137,0.40736,0.30737,0.30127,0.17207,1.35714,1.03059,0.91001,0.0070102,0.0070102,0.0070102
153,1567.17,1.35768,0.9229,0.9121,0.4059,0.31303,0.30382,0.1736,1.36698,1.02846,0.9106,0.0069904,0.0069904,0.0069904
154,1575.89,1.34785,0.92957,0.91121,0.4256,0.31122,0.31109,0.17891,1.34978,1.01794,0.90664,0.0069706,0.0069706,0.0069706
155,1584.69,1.35576,0.92158,0.91077,0.42119,0.31421,0.31013,0.17715,1.34925,1.00734,0.90658,0.0069508,0.0069508,0.0069508
156,1593.84,1.36154,0.93267,0.90753,0.4203,0.31255,0.31392,0.17999,1.34992,1.00622,0.90715,0.006931,0.006931,0.006931
157,1602.68,1.34611,0.91222,0.90972,0.41114,0.31866,0.30694,0.17366,1.3596,1.02007,0.91181,0.0069112,0.0069112,0.0069112
158,1611.77,1.3394,0.91564,0.91129,0.4023,0.31858,0.30619,0.17327,1.36375,1.02204,0.91137,0.0068914,0.0068914,0.0068914
159,1621.24,1.33912,0.90057,0.90593,0.41892,0.30811,0.30767,0.17749,1.35798,1.02263,0.90684,0.0068716,0.0068716,0.0068716
160,1630.21,1.34401,0.90693,0.90872,0.41602,0.31995,0.31006,0.17756,1.34754,1.01333,0.9091,0.0068518,0.0068518,0.0068518
161,1639.17,1.34963,0.92029,0.90991,0.41391,0.3154,0.3078,0.17599,1.34899,1.02018,0.90635,0.006832,0.006832,0.006832
162,1648.58,1.35872,0.92518,0.90987,0.4237,0.31322,0.30768,0.17523,1.36417,1.03307,0.9108,0.0068122,0.0068122,0.0068122
163,1657.1,1.32984,0.90495,0.90736,0.41856,0.31958,0.31463,0.18015,1.3504,1.00444,0.90815,0.0067924,0.0067924,0.0067924
164,1666.29,1.349,0.91257,0.90697,0.41772,0.30953,0.30986,0.17742,1.35979,1.02321,0.90929,0.0067726,0.0067726,0.0067726
165,1712.7,1.37728,0.93761,0.9106,0.42059,0.32301,0.31615,0.17999,1.35167,1.00873,0.90726,0.0067528,0.0067528,0.0067528
166,1722.23,1.35905,0.92678,0.9103,0.42577,0.31232,0.3145,0.18032,1.35148,1.02798,0.9083,0.006733,0.006733,0.006733
167,1731.59,1.36112,0.92535,0.91029,0.43346,0.31705,0.31787,0.18304,1.35161,1.00178,0.90687,0.0067132,0.0067132,0.0067132
168,1740.21,1.35361,0.91485,0.91038,0.41428,0.32074,0.3114,0.1773,1.34698,1.01506,0.90997,0.0066934,0.0066934,0.0066934
169,1748.94,1.35316,0.92331,0.91296,0.42444,0.31141,0.30509,0.17474,1.35026,1.0268,0.90637,0.0066736,0.0066736,0.0066736
170,1758.09,1.34928,0.9133,0.90625,0.42696,0.31217,0.31119,0.17777,1.34673,1.00604,0.90879,0.0066538,0.0066538,0.0066538
171,1767.45,1.33793,0.90447,0.90968,0.43813,0.31012,0.31493,0.17999,1.34486,1.01008,0.90653,0.006634,0.006634,0.006634
172,1776.83,1.34856,0.9283,0.90908,0.43662,0.31122,0.31446,0.17891,1.35537,1.00685,0.90717,0.0066142,0.0066142,0.0066142
173,1786.31,1.35906,0.92458,0.91335,0.42697,0.32156,0.31628,0.17968,1.3539,1.00439,0.90572,0.0065944,0.0065944,0.0065944
174,1795.41,1.36097,0.92308,0.90935,0.42856,0.31967,0.31569,0.18045,1.34602,1.00455,0.90319,0.0065746,0.0065746,0.0065746
175,1804.69,1.33726,0.90712,0.90889,0.42508,0.31956,0.31491,0.18163,1.34266,1.0166,0.90708,0.0065548,0.0065548,0.0065548
176,1852.54,1.34976,0.912,0.90886,0.41907,0.32446,0.31742,0.18177,1.34055,1.00225,0.9064,0.006535,0.006535,0.006535
177,1861.27,1.35153,0.91607,0.90997,0.40287,0.32067,0.30704,0.17581,1.35086,1.02684,0.90704,0.0065152,0.0065152,0.0065152
178,1869.9,1.35478,0.91172,0.90789,0.42474,0.32354,0.3142,0.17831,1.35219,1.02331,0.90865,0.0064954,0.0064954,0.0064954
179,1879.1,1.34612,0.91398,0.90846,0.42003,0.3213,0.3152,0.18087,1.33636,0.99999,0.90522,0.0064756,0.0064756,0.0064756
180,1888.45,1.35507,0.91468,0.91089,0.41454,0.31707,0.30717,0.17567,1.3538,1.00747,0.90702,0.0064558,0.0064558,0.0064558
181,1897.48,1.34525,0.90687,0.90794,0.42266,0.31003,0.30748,0.17613,1.36078,1.01938,0.9067,0.006436,0.006436,0.006436
182,1906.97,1.32617,0.89925,0.90503,0.43125,0.31432,0.31382,0.18133,1.34166,1.01197,0.90329,0.0064162,0.0064162,0.0064162
183,1915.79,1.36572,0.92181,0.91056,0.41435,0.318,0.31174,0.18036,1.34155,1.00126,0.9049,0.0063964,0.0063964,0.0063964
