epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,612.879,1.43231,1.03492,0.9258,0.3816,0.30136,0.28594,0.16195,1.42437,1.07743,0.91777,0.0071785,0.0071785,0.0071785
59,623.249,1.44625,1.05335,0.92945,0.40357,0.30552,0.29937,0.17264,1.38535,1.05008,0.91149,0.007129,0.007129,0.007129
60,633.42,1.43107,1.03742,0.92634,0.38046,0.29095,0.28115,0.16019,1.42016,1.06699,0.91698,0.0070795,0.0070795,0.0070795
61,643.77,1.41891,1.02667,0.92507,0.38675,0.30314,0.29187,0.16641,1.39937,1.05804,0.91504,0.00703,0.00703,0.00703
62,653.595,1.42136,1.03675,0.92697,0.39479,0.30387,0.29393,0.16791,1.41176,1.04573,0.91612,0.0069805,0.0069805,0.0069805
63,663.057,1.40374,1.03104,0.92418,0.39833,0.30418,0.3013,0.17092,1.38796,1.04297,0.91212,0.006931,0.006931,0.006931
64,672.904,1.40829,1.03863,0.92584,0.39212,0.29572,0.28457,0.15973,1.43649,1.06921,0.91727,0.0068815,0.0068815,0.0068815
65,681.831,1.41417,1.03091,0.92564,0.39589,0.30704,0.29837,0.16963,1.39506,1.04977,0.91507,0.006832,0.006832,0.006832
66,691.847,1.42061,1.03257,0.92334,0.38791,0.29957,0.28679,0.16458,1.39987,1.0628,0.91468,0.0067825,0.0067825,0.0067825
67,702.41,1.40551,1.02374,0.92064,0.3956,0.29585,0.2918,0.16636,1.40207,1.064,0.91798,0.006733,0.006733,0.006733
68,711.556,1.41034,1.02161,0.92451,0.40548,0.30722,0.3003,0.17225,1.37707,1.03394,0.91027,0.0066835,0.0066835,0.0066835
69,722.43,1.40099,1.01736,0.91829,0.40095,0.30386,0.29425,0.16726,1.38558,1.04512,0.91129,0.006634,0.006634,0.006634
70,731.975,1.40383,1.01324,0.91991,0.39621,0.2932,0.28712,0.16528,1.3991,1.05343,0.91306,0.0065845,0.0065845,0.0065845
71,742.01,1.39963,1.00524,0.9198,0.41486,0.31217,0.30789,0.17538,1.37074,1.02064,0.90816,0.006535,0.006535,0.006535
72,752.38,1.40147,1.01629,0.92192,0.39454,0.30702,0.29734,0.16984,1.38395,1.03265,0.90892,0.0064855,0.0064855,0.0064855
73,762.349,1.41116,1.01065,0.92155,0.39583,0.30686,0.29789,0.16939,1.39122,1.04232,0.91396,0.006436,0.006436,0.006436
74,771.909,1.39792,0.99727,0.91868,0.39878,0.31067,0.30303,0.17263,1.39471,1.03538,0.91435,0.0063865,0.0063865,0.0063865
