epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,9783.23,1.30916,0.8038,0.99828,0.53219,0.38833,0.41783,0.2282,1.27431,0.73774,0.98465,0.0032185,0.0032185,0.0032185
139,9850.99,1.30699,0.80303,0.99965,0.52927,0.38911,0.41741,0.22813,1.27413,0.73764,0.98455,0.003169,0.003169,0.003169
140,9918.08,1.30566,0.80101,0.99867,0.52982,0.38893,0.41737,0.22828,1.27409,0.73755,0.98448,0.0031195,0.0031195,0.0031195
141,9993.34,1.31289,0.80705,0.99799,0.53114,0.38904,0.41746,0.22835,1.274,0.73751,0.98437,0.00307,0.00307,0.00307
142,10061.9,1.30416,0.79906,0.99712,0.53358,0.38692,0.41757,0.2283,1.27392,0.73745,0.98429,0.0030205,0.0030205,0.0030205
143,10130.3,1.29638,0.79586,0.99593,0.53362,0.38737,0.41742,0.22847,1.27372,0.73741,0.98422,0.002971,0.002971,0.002971
144,10197.8,1.29698,0.79764,0.99543,0.53138,0.38856,0.41749,0.22852,1.27365,0.73736,0.98412,0.0029215,0.0029215,0.0029215
145,10263.9,1.29589,0.79565,0.99509,0.53157,0.38877,0.41742,0.22866,1.27356,0.73722,0.98403,0.002872,0.002872,0.002872
146,10338,1.30219,0.79712,0.99562,0.53206,0.38841,0.41749,0.22877,1.27343,0.73728,0.98395,0.0028225,0.0028225,0.0028225
147,10405.5,1.30239,0.79786,0.99629,0.53017,0.38881,0.41731,0.22883,1.27331,0.73721,0.98389,0.002773,0.002773,0.002773
148,10481.9,1.29852,0.79239,0.99634,0.52991,0.38902,0.41745,0.22892,1.27311,0.73723,0.98378,0.0027235,0.0027235,0.0027235
149,10549.3,1.29481,0.79073,0.99357,0.53037,0.3885,0.41741,0.22888,1.27295,0.73712,0.98368,0.002674,0.002674,0.002674
150,10616.9,1.29509,0.78942,0.99408,0.53127,0.38837,0.41743,0.22886,1.27281,0.73716,0.9836,0.0026245,0.0026245,0.0026245
151,10682.7,1.29734,0.79191,0.99541,0.53016,0.38884,0.41751,0.22882,1.27275,0.73707,0.98354,0.002575,0.002575,0.002575
152,10750.5,1.29798,0.79136,0.99381,0.5295,0.38832,0.41776,0.22898,1.27255,0.73709,0.98345,0.0025255,0.0025255,0.0025255
153,10820,1.2996,0.79339,0.994,0.53098,0.38783,0.4177,0.22903,1.27241,0.73702,0.98338,0.002476,0.002476,0.002476
154,10888.1,1.29184,0.78647,0.99341,0.53245,0.38728,0.41778,0.22918,1.27229,0.73707,0.98332,0.0024265,0.0024265,0.0024265
155,10956,1.29244,0.78718,0.99454,0.53006,0.38762,0.41758,0.2292,1.27218,0.737,0.98323,0.002377,0.002377,0.002377
156,11027.2,1.29258,0.78908,0.99244,0.53168,0.38745,0.41788,0.22937,1.27211,0.73705,0.98316,0.0023275,0.0023275,0.0023275
157,11101.7,1.29636,0.7917,0.99524,0.53065,0.3876,0.41788,0.2293,1.27196,0.73692,0.98309,0.002278,0.002278,0.002278
158,11169.7,1.29351,0.78638,0.99353,0.52991,0.38738,0.41796,0.22929,1.27189,0.73702,0.983,0.0022285,0.0022285,0.0022285
159,11238.6,1.296,0.78947,0.99369,0.53112,0.38731,0.41835,0.2294,1.27186,0.73712,0.98292,0.002179,0.002179,0.002179
160,11316.9,1.28791,0.78516,0.99177,0.53179,0.38683,0.41809,0.22956,1.27167,0.73714,0.98284,0.0021295,0.0021295,0.0021295
161,11387.8,1.2887,0.7824,0.9916,0.53293,0.38645,0.41818,0.22958,1.27169,0.7373,0.98278,0.00208,0.00208,0.00208
162,11457.3,1.28851,0.78407,0.9933,0.53014,0.38796,0.41817,0.22962,1.27167,0.73729,0.98274,0.0020305,0.0020305,0.0020305
163,11526.2,1.28973,0.78395,0.99113,0.53052,0.38806,0.41828,0.22965,1.27152,0.73733,0.98263,0.001981,0.001981,0.001981
164,11592.8,1.29016,0.78652,0.99208,0.53089,0.3886,0.41848,0.22975,1.27148,0.73737,0.98256,0.0019315,0.0019315,0.0019315
165,11660.6,1.28452,0.78165,0.9905,0.52849,0.39006,0.41837,0.22976,1.27136,0.73761,0.98249,0.001882,0.001882,0.001882
166,11729,1.2838,0.77977,0.99155,0.53109,0.38927,0.41878,0.22989,1.27127,0.73777,0.98239,0.0018325,0.0018325,0.0018325
167,11799,1.28121,0.77751,0.98877,0.53048,0.3894,0.41863,0.22983,1.27118,0.73795,0.98234,0.001783,0.001783,0.001783
168,11867.2,1.28345,0.77668,0.98914,0.53147,0.38903,0.4187,0.22996,1.27116,0.73807,0.98228,0.0017335,0.0017335,0.0017335
169,11934.1,1.28361,0.77696,0.98893,0.53066,0.38901,0.41862,0.23003,1.27104,0.73822,0.98221,0.001684,0.001684,0.001684
170,12003,1.28027,0.7777,0.98952,0.53057,0.38926,0.41868,0.23012,1.271,0.73832,0.98217,0.0016345,0.0016345,0.0016345
171,12070.8,1.27868,0.77492,0.98835,0.53174,0.38915,0.41878,0.23021,1.2709,0.73855,0.9821,0.001585,0.001585,0.001585
172,12137.8,1.27997,0.77331,0.98792,0.53102,0.38928,0.41881,0.23009,1.27078,0.73868,0.98202,0.0015355,0.0015355,0.0015355
173,12205.5,1.27758,0.77541,0.98799,0.5321,0.38893,0.41866,0.23004,1.2707,0.73878,0.98197,0.001486,0.001486,0.001486
174,12274.5,1.28121,0.77443,0.98808,0.5319,0.38874,0.41868,0.23015,1.27063,0.73896,0.98191,0.0014365,0.0014365,0.0014365
175,12342.6,1.27682,0.77077,0.98843,0.53401,0.3882,0.41863,0.23028,1.2706,0.73922,0.98184,0.001387,0.001387,0.001387
176,12411.1,1.27799,0.77042,0.98724,0.53402,0.38785,0.41859,0.23016,1.27047,0.73942,0.98179,0.0013375,0.0013375,0.0013375
177,12477.5,1.26853,0.76365,0.98356,0.53329,0.38793,0.41865,0.23031,1.27048,0.73982,0.98173,0.001288,0.001288,0.001288
178,12545.2,1.2722,0.76605,0.98453,0.53431,0.38766,0.41857,0.23026,1.27035,0.74,0.98169,0.0012385,0.0012385,0.0012385
179,12613.1,1.27199,0.76607,0.98496,0.5339,0.38803,0.41849,0.23034,1.27036,0.74029,0.98162,0.001189,0.001189,0.001189
180,12680.2,1.27264,0.7659,0.9854,0.53723,0.38684,0.41855,0.23034,1.27034,0.74065,0.98158,0.0011395,0.0011395,0.0011395
181,12747.5,1.27351,0.76532,0.98631,0.53636,0.38662,0.41842,0.23038,1.27034,0.74106,0.98156,0.00109,0.00109,0.00109
182,12815.9,1.27114,0.76311,0.98547,0.53778,0.38638,0.4186,0.23031,1.27032,0.74134,0.98149,0.0010405,0.0010405,0.0010405
183,12883,1.27206,0.76431,0.98552,0.53713,0.38628,0.41855,0.23035,1.27019,0.74167,0.98148,0.000991,0.000991,0.000991
184,12951.1,1.26928,0.75945,0.98345,0.53714,0.38628,0.41831,0.23033,1.27019,0.74215,0.98144,0.0009415,0.0009415,0.0009415
185,13018.2,1.26582,0.75881,0.98497,0.53672,0.38655,0.41835,0.23038,1.2701,0.74256,0.98139,0.000892,0.000892,0.000892
186,13085.9,1.26923,0.7604,0.98491,0.53627,0.38615,0.41807,0.23035,1.27014,0.7429,0.98135,0.0008425,0.0008425,0.0008425
