epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,6580.35,1.34517,0.83462,1.02677,0.5412,0.38492,0.41493,0.22696,1.28412,0.74466,1.00379,0.007426,0.007426,0.007426
80,6655.92,1.34401,0.83166,1.02651,0.54055,0.38316,0.41542,0.22751,1.2829,0.74408,1.0031,0.007393,0.007393,0.007393
81,6739.19,1.33845,0.83279,1.02352,0.53424,0.38807,0.41606,0.22758,1.28239,0.74377,1.00241,0.00736,0.00736,0.00736
82,6815.32,1.33765,0.83003,1.02395,0.53301,0.39128,0.41688,0.22773,1.28175,0.74303,1.00164,0.007327,0.007327,0.007327
83,6895.19,1.34071,0.83113,1.02265,0.53307,0.39095,0.41838,0.22836,1.28131,0.74245,1.00132,0.007294,0.007294,0.007294
84,6978.77,1.3373,0.8307,1.02343,0.53861,0.38733,0.41821,0.22844,1.28084,0.74195,1.00055,0.007261,0.007261,0.007261
85,7057.23,1.33769,0.83044,1.02294,0.53165,0.3915,0.41912,0.2287,1.28045,0.74151,1.0003,0.007228,0.007228,0.007228
86,7137.33,1.33779,0.83293,1.02325,0.63788,0.38931,0.41843,0.22886,1.27981,0.74095,0.99968,0.007195,0.007195,0.007195
87,7226.07,1.33521,0.82883,1.01982,0.63559,0.39211,0.4195,0.22945,1.27969,0.74089,0.99923,0.007162,0.007162,0.007162
88,7296.98,1.34238,0.83217,1.02404,0.63946,0.3918,0.42039,0.22999,1.27878,0.73971,0.99887,0.007129,0.007129,0.007129
89,7376.24,1.33554,0.82612,1.01797,0.63858,0.39021,0.42025,0.23025,1.27865,0.73874,0.99857,0.007096,0.007096,0.007096
90,7458.92,1.33544,0.82601,1.01808,0.64644,0.38679,0.41952,0.23027,1.27845,0.73861,0.99806,0.007063,0.007063,0.007063
91,7546.12,1.3302,0.82393,1.01728,0.64872,0.3889,0.42036,0.23107,1.27822,0.73782,0.99763,0.00703,0.00703,0.00703
92,7628.85,1.3382,0.82988,1.01957,0.65154,0.38688,0.42086,0.23108,1.27761,0.7372,0.99704,0.006997,0.006997,0.006997
93,7710.82,1.33146,0.82602,1.0188,0.64835,0.38914,0.42181,0.23142,1.27729,0.7365,0.9966,0.006964,0.006964,0.006964
94,7813.17,1.3338,0.82412,1.01789,0.64872,0.3895,0.42197,0.23151,1.27653,0.73573,0.99606,0.006931,0.006931,0.006931
95,7912.2,1.33619,0.82485,1.01953,0.6517,0.38776,0.4221,0.23174,1.27648,0.73551,0.99576,0.006898,0.006898,0.006898
96,7987.81,1.33541,0.82738,1.01832,0.65154,0.38778,0.42213,0.23192,1.27614,0.73504,0.99532,0.006865,0.006865,0.006865
97,8074.48,1.33714,0.82563,1.01827,0.64852,0.38934,0.42218,0.23205,1.2759,0.73472,0.99506,0.006832,0.006832,0.006832
98,8160.87,1.33318,0.82396,1.01656,0.64988,0.3888,0.42231,0.2322,1.27546,0.73391,0.99468,0.006799,0.006799,0.006799
99,8242.41,1.33059,0.82191,1.01673,0.64994,0.38891,0.4225,0.2326,1.27526,0.73353,0.99449,0.006766,0.006766,0.006766
100,8323.09,1.32638,0.82257,1.01523,0.64887,0.39046,0.42304,0.23281,1.27472,0.73318,0.99421,0.006733,0.006733,0.006733
101,8401.1,1.33381,0.8227,1.01537,0.65181,0.39106,0.42374,0.23315,1.27417,0.73272,0.99388,0.0067,0.0067,0.0067
102,8504.29,1.32625,0.81854,1.01552,0.64689,0.39193,0.42366,0.23333,1.2739,0.73226,0.99368,0.006667,0.006667,0.006667
103,8647.63,1.32945,0.81847,1.01492,0.6464,0.39281,0.42391,0.23327,1.27353,0.73172,0.99349,0.006634,0.006634,0.006634
104,8718.34,1.32716,0.81961,1.01384,0.64617,0.39329,0.42383,0.23336,1.27344,0.73131,0.99328,0.006601,0.006601,0.006601
105,8809.89,1.32964,0.81882,1.01413,0.64856,0.39232,0.4239,0.23358,1.2733,0.73098,0.99309,0.006568,0.006568,0.006568
106,8894.66,1.32844,0.81922,1.01372,0.64816,0.39152,0.42406,0.2337,1.27323,0.73079,0.99312,0.006535,0.006535,0.006535
107,8968.19,1.32907,0.8197,1.01537,0.64849,0.39196,0.4247,0.23406,1.27286,0.73046,0.99291,0.006502,0.006502,0.006502
108,9055.62,1.32766,0.81933,1.01501,0.65042,0.39214,0.42537,0.23426,1.27268,0.73017,0.99276,0.006469,0.006469,0.006469
109,9135.04,1.32814,0.81736,1.01461,0.65338,0.39148,0.42491,0.23439,1.27246,0.73008,0.99263,0.006436,0.006436,0.006436
110,9226.28,1.32226,0.81482,1.01301,0.65146,0.39193,0.42577,0.23459,1.27219,0.72994,0.99242,0.006403,0.006403,0.006403
111,9298.55,1.32558,0.81824,1.01089,0.64958,0.39253,0.4259,0.23469,1.27209,0.72989,0.99235,0.00637,0.00637,0.00637
112,9375.6,1.32372,0.81604,1.01291,0.65117,0.39265,0.42617,0.2349,1.27182,0.72968,0.99218,0.006337,0.006337,0.006337
113,9467.34,1.32118,0.81263,1.00994,0.65075,0.39278,0.42634,0.23524,1.27157,0.72939,0.99205,0.006304,0.006304,0.006304
114,9556.14,1.32434,0.81208,1.01193,0.65119,0.39297,0.42719,0.23535,1.27149,0.72928,0.99198,0.006271,0.006271,0.006271
115,9646.79,1.32308,0.81679,1.00986,0.65485,0.3914,0.42729,0.23533,1.2713,0.7291,0.99182,0.006238,0.006238,0.006238
116,9732.31,1.3178,0.81058,1.0102,0.65302,0.39232,0.42693,0.23545,1.27111,0.72897,0.99179,0.006205,0.006205,0.006205
117,9825,1.31896,0.81402,1.00876,0.65095,0.39339,0.42686,0.23563,1.27087,0.72877,0.99161,0.006172,0.006172,0.006172
118,9909.23,1.32097,0.81462,1.00952,0.65345,0.39285,0.42749,0.23576,1.27067,0.72869,0.99145,0.006139,0.006139,0.006139
119,10003.6,1.32626,0.81671,1.01247,0.65237,0.39282,0.42739,0.23578,1.27064,0.72876,0.99139,0.006106,0.006106,0.006106
120,10081.7,1.32132,0.81304,1.01073,0.64887,0.39402,0.42727,0.23584,1.2706,0.72853,0.99132,0.006073,0.006073,0.006073
121,10177.9,1.31795,0.80864,1.0094,0.64762,0.39381,0.42726,0.23593,1.27035,0.72832,0.99114,0.00604,0.00604,0.00604
